,QueryID,Query,Query_GrpID
772,772,What types of cleansing acid can I use to take off the white wine stain from a dark carpet?,31
773,773,Is it even possible to fully remove a red wine stain from a white furry carpet,31
774,774,My nephew spilled my glass of wine all over my rug. What cleaning liquid should I use?,31
775,775,"Is it true that more you wait, the harder it is to clean a wine stain on a rug?",31
776,776,Is it smart to scrub the wine stain on the carpet or should I blot the stain?,31
777,777,Can you using something from kitchen to clean the wine stain on a rug? Something that you can grab fast as soon as you make the mess.,31
778,778,I've heard some funny theories about removing red wine stains on a carpet using white wine. Sounds quite useless. Has anyone tried it yet?,31
779,779,What is the first thing you need to do when you spill wine over your carpet?,31
780,780,Oh no! I've spilled wine over my favourite rug and the stain is not coming off! What should I do?,31
781,781,What are some general tips on cleaning a wine stain?,31
782,782,How to remove super glue from my hands?,32
783,783,"My kid put his hand into superglue, what do we do!?",32
784,784,My prankster friend put superglue on my hands while I was sleeping. Now i cant get it off ...,32
785,785,I've been working with super glue and some of it got on my fingers. With what should I wash it off?,32
786,786,"What i thought was regular glue turned out to be super glue. Now it's all over my hands, help!",32
787,787,What cleaning agent should i use to get super glue off my hands?,32
788,788,"I got some really strong glue on my hands. Water doesn't work and neither does soap, help!",32
789,789,I decided to be the manly handyman and glue together some loose chairs. Now my fingers are full of super glue. I don't know with that to wash them :Same,32
790,790,How do you take superglue off your hands. My skin is really hurting?,32
791,791,"I was fixing some porcelain toys and superglued my hands one to another. How do I ""unstick"" my hands?",32
792,792,"Help me, I need to take off superglue off my hands!",32
793,793,What is the most efficient way to take off superglue from one's fingers?,32
794,794,A crazy one-night-stand bitch superglued my hands together. Heeeeeelp!,32
795,795,Some put superglue into the bottle of lubricant and I glued my hands and some other parts of the body. Is there any way to avoid calling ambulance?,32
796,796,What do you do when you accidently spill superglue on your hands?,32
797,797,"How to ""unglue"" hands after gluing them together with an ultrastrong superglue?",32
798,798,I was building a ship model and I accidentally put some super glue on my hand. Any idea on how to remove it?,32
799,799,I got some super glue stuck on my finger and I can't get rid of it. Any advice?,32
800,800,Can you dissolve super glue with something?,32
801,801,My friend told me that the super glue's greatest weekness is acetone. Is that true?,32
802,802,It ought to happen - I glued my hand to a wooden stick with a super glue. How can I separate it painlessly?,32
803,803,Is there an easy way to remove super glue from my hands? It is getting really annoying.,32
804,804,I heard that using acetone to dissolve super glue is not so great as it can damage surfaces. Any alternatives?,32
805,805,How to remove super glue from skin?,32
806,806,How can I find a mechanic who wont try to trick me into paying more than i should.,33
807,807,I'd like to find a trustworthy honest mechanic in my area. Any suggestions?,33
808,808,I need a car repair shop where people are kind and honest. How can i find one like that?,33
809,809,Is there any way to verify that a repair shop for cars that i want to go to is trustworthy.,33
810,810,I need to find a place to go for car repairs where i can be sure they wont try to rip me off.,33
811,811,"There are many scammers amongs auto mechanics, how can i tell the difference between them and the honest ones?",33
812,812,Is it possible to check if a mechanic is trustworthy before I give them my car to work on.,33
813,813,Finding reviews/recommendations for a car mechanic to make sure he wont rip me off.,33
814,814,I need a someone to recommend me a really good and not too expensive mechanic in the area.,33
815,815,My car's engine is leaking some dark liquid. Does anyone know a cheap but good mechanic?,33
816,816,I'm looking for a mechanic that is specialized in fixing shock absorbers.,33
817,817,I need to balance the brakes on my Ferrari. Does anyone know a mechanic specialized in breaks for expensive cars?,33
818,818,"I need to do a regular maintenance on my car. The car is in good shape and I'd like to go as cheap as possible. So, who's the cheapest mechanic in the city?",33
819,819,"Who is the best ""unofficial"" mechanic for servicing Honda vehicles?",33
820,820,I need a recommendation for a good Toyota mechanic.,33
821,821,Is there a single and honest mechanic in this town? I've already tried four different shops and they all made a fool out of me.,33
822,822,I am having trouble finding a decent auto mechanic who won't rip me off. Are there any tips to tell if the mechanic is a jerk?,33
823,823,Are there any things I should be careful about about when looking for a fair mechanic?,33
824,824,Are there any car services where I can get a decent service and get fairly charged for it?,33
825,825,I have a very expensive BMW and I would like to get it checked by a reliable mechanic? How to find one?,33
826,826,Last year I paid way too much only to get oil in my car changed. I don't want to relive that experience so I would like to find a decent mechanic. Any tips?,33
827,827,How to know if you entered a shady car repair shop or not?,33
828,828,What are some things that give you an idea about whether someone is a fair car mechanic or not?,33
829,829,Are there some things you should pay attention to when looking for a fair and kind auto mechanic?,33
830,830,"My cat scratched my laminate, is it possible to somehow repair it?",34
831,831,My vinyl floor is scratched (my dog :). Can I fix this?,34
832,832,My cat and dog constantly chase around my house. They left claw marks on my laminate. Can I make them less visible?,34
833,833,Getting rid of scratch marks on a vinyl surface.,34
834,834,Removing claw marks from the laminate in my house.,34
835,835,Is it possible to make claw marks on vinyl less visible (my cat and dog like to go at it).,34
836,836,Can I patch up my laminate (vinyl) it has some scratch marks on it.,34
837,837,"I have claw marks on my floor (laminate), can it be repaired or is the only fix to buy a new floor?",34
838,838,"I have scratch marks on my wooden floor, what's the easiest way of removing them.",34
839,839,My kids like to play with knives and sometimes they scratch our wooden floor. Can I use vynil-fixer 2000 to remove the marks?,34
840,840,How do you remove the scratchmarks from parquet?,34
841,841,My mother in law's ugly little chihuahua has left scratch marks all across my bedroom parquet. Can I remove this marks or do I need to replace the parquet tiles altogether?,34
842,842,Can I fix the scratch marks on the wooden tiles on the floor by sharpening the vynil?,34
843,843,I was moving some furniture the other day and later realized that I've scratched the surface of my vynil floor. How do I remove the scratch marks?,34
844,844,I've dropped a box of tools on my new floating wood floor and now I can clearly see some scratches on it. Can I somehow make them less visible?,34
845,845,Laminate in my friend's kitchen looks like it is 100 years old - it is dusty and full of scratches. Can I somehow get it back in shape?,34
846,846,Can you fix minor scratches on a laminate floor using a wax pencil?,34
847,847,What are the first steps in fixing scratches and scrapes on a laminate floor?,34
848,848,Can you somehow cover up a nasty scratch on a floating wood floor?,34
849,849,I was moving some furniture over my laminate floor and now it is full of little scratches. Can I somehow conceal them?,34
850,850,Is it possible to use some chemical mixture to cover up scratch marks on a laminate surface?,34
851,851,I've tried to cover one big scrape on my laminate floor with wax but it's not enough. What can I do to overcome this problem?,34
852,852,"I think i have a leak somewhere in my house, how can i locate it?",35
853,853,How to find a leaking pipe?,35
854,854,"Somewhere my home, water is somewhere slowly leaking out. What can I do?",35
855,855,How to determine the location of a possibly faulty water pipe.,35
856,856,"My entire wall is wet, there is clearly a problem with the pipes. How do i find it?",35
857,857,I have to see where my water leak is. I know it's somewhere in the wall but i don't want to tear down the entire wall. What are my options?,35
858,858,The pipes under my house foundation seem to have sprung a leak. I don't want to break concrete to find it. Is there a better way?,35
859,859,Instructions on finding faulty pipes in walls or under a home.,35
860,860,"I have water leakage in my house, but I can't tell which pipe(s) is leaking. How do I find that out?",35
861,861,Some of the pipes underneath my house must be leaking because my basement is flooded most of the time. How do I tell which pipe is leaking?,35
862,862,"There are some wet stains in our bathroom and I'm afraid that one of the pipes is leaking, but which one?",35
863,863,Is it possible to identify which pipe is leaking without breaking the wall?,35
864,864,My kitchen is nearly flooded and I still can't find the pipe that's leaking. Help!!!,35
865,865,What kind of an instrument may I use to recognize the leaking pipe in my basement?,35
866,866,My water bills are quite high this month. I am thinking that I am having a leak somewhere. What's the first thing I should check?,35
867,867,How to find a pipe which leaks?,35
868,868,What's the easiest way to find a pipe which is cracked?ž,35
869,869,I don't think I am spending that much water. How can I make sure I don't have any broken pipe around the house?,35
870,870,How to pinpoint which water pipes are leaking?,35
871,871,I am having trouble finding a leak spot and I've really checked every pipe I could find. Does anybody have any tips for me?,35
872,872,What are some general tips on finding a water leak in house?,35
873,873,I've moved in this really nice house in the old suburb and I would like to do a thourough pipe check first to avoid possible water leaks. How should I go about this?,35
874,874,How to get sap off my cars paint job?,36
875,875,A huge pine tree just next to my parking space keeps leaking sap all over my car. How can i clean it?,36
876,876,What cleaning agent to use if i need to get pine sap that leaked on my car.,36
877,877,My automobile is covered in pine sap. It's very hard to get off. Is there some special agent i can use (i don't wanna ruin the paint).,36
878,878,Instructions on removing sap from a car?,36
879,879,I just bought a new chrysler and the first day it has sap all over it. I want to clean it carefully without ruining the paint job. How can I do that?,36
880,880,Getting rid of sap on a car.,36
881,881,Best way to remove sap from my automobile.,36
882,882,What cleanser may I use to clean pinetree sap from the back seat of my car? The seat is just normal fabric.,36
883,883,My kid spilled half-a-liter of sap on the leather seat of my new Porsche. How do you remove sap stains from leather?,36
884,884,I have sap stains on my front seat (ask my wife how she managed to put sap on the seat). How do I clean it?,36
885,885,What chemical are good for cleaning the sap from a car seat?,36
886,886,I'd like an advice on the type of cleanser that would remove sap stains from the seat without damaging the car seat fabric.,36
887,887,Is it safe to use acrylic acid to clean sap from a leather car seat?,36
888,888,"I don't know how it happened, but some of the tree sap ended on my windshield. How can I clean it properly? It's all sticky.",36
889,889,What kind of detergents I have to use to remove tree sap from my car?,36
890,890,My car doors have some sap on them. How can I remove it without scratching the paintwork?,36
891,891,Can someone provide me with some basic tips on removing a tree sap from a car?,36
892,892,"Somehow my car got full of sap, maybe it's that time of year or something. How can I easily clean it?",36
893,893,"I've been rubbing sap from my windshield for an hour now, but it is not coming off. Any tips on this?",36
894,894,How to fast and easily remove sap stains on my car?,36
895,895,Can you somehow remove sap from car without using abrasive chemicals?,36
896,896,How can I get cigarette smell out of my home?,37
897,897,Since my uncles visit my entire apartment stinks of cigarettes. What can I do?,37
898,898,Since my friend (an avid smoker) stayed with me for a few days my entire home smells of smoke. Is there any way to fix this?,37
899,899,We had a party with a lot of smokers. Today the entire house stinks. What can we do about it?,37
900,900,How to get rid of cigarette smoke smell?,37
901,901,I quit smoking but the smell is still imprinted on everything in my home. Is there any way i could remedy this?,37
902,902,Instructions on removing smell from smoking cigars from house.,37
903,903,How to make my new home smell normal after years of smoking by previous owners.,37
904,904,My mother smokes bigtime - two pack a day and our house is full of smoke. How can I remove the cigarette smell from the house.,37
905,905,How do you remove the smell of cigarettes from the curtains? I washed them three times and they still smell of cigarettes!,37
906,906,"I have cigarette smoke all around my living room thanks to my asshole smoking teenage brother, and I'd like to get rid of it.",37
907,907,I had friends for lunch that smoked inside of the house and the smell has stuck. How do I refresh the air in the house?,37
908,908,What is the most efficient scent for masking the smell of cigarettes indoors?,37
909,909,My house is full of cigarette smoke from the last night's party. How long will it take to dissapear and how can I speed up this process?,37
910,910,I opened all windows on the house in order to remove the cigarette smoke but it's still there. Is there a better way?,37
911,911,What is the best strategy for taking the cigarette smoke out of the furniture?,37
912,912,I had a party last night and now the whole apartment smells of cigarettes. How to remove the smell fast?,37
913,913,I can't get rid of the cigarettes odor in my room. Can somebody give me some advice?,37
914,914,Can I get rid of nicotine smell from my house using some natural mixtures?,37
915,915,Cigarette smoke odor is so annoying. Some friends were visiting me and they smoked the whole room. What can I do to fix this situation?,37
916,916,I love smoking a pipe but the smell is quite disgusting for my girlfriend. Can I somehow make the bad smell lasts less?,37
917,917,What are the best tips for getting rid of the cigarette smoke smell?,37
918,918,The weed smell is really hard to get rid of. Does anybody have some general tips on how to do it?,37
919,919,My roommate started smoking marijuana every thursday and now our apartment stinks quite a lot. Can I somehow reduce that odor?,37
920,920,How to remove rust from surfaces?,38
921,921,"I have lots of rusty nails at home, can I somehow reuse them or should i throw them away?",38
922,922,"Parts of my car have begun to rust, what can I do about it?",38
923,923,Is it possible to remove rust. What agent can be used for that?,38
924,924,I want to sell an old sword i inherited. How can i clean the rust off to get a better price.,38
925,925,How can i stop metal parts on my bike from rusting?,38
926,926,Can I clean out rust from parts of my car engine? If so how?,38
927,927,Instructions on how to protect metal surfaces from rust.,38
928,928,I found rust on the iron handles on my balcony. How do I efficiently remove it?,38
929,929,How do I prevent copper poles on my trophys from rusting?,38
930,930,Is there a permament solution for preventing the rusting of the common metals?,38
931,931,There is an iron stain on the inner side of my fridge and I'm scared it might interact with food. What am I to do?,38
932,932,Is there a repairman for removing rust from iron?,38
933,933,Is procedure for removing rust same for all surfaces?,38
934,934,How often do you have to treat the iron poles on the balcony with rust-preventer?,38
935,935,I have a very humid apartment. How do I prevent metal surfaces in my apartment from oxidating?,38
936,936,Any suggestions on fighting rust on car parts?,38
937,937,"My uncle told me I could remove rust from metal using vinegar, but that seems kinda stretched. Has anyone tried this yet?",38
938,938,Is electrolytic rust removal really good as it seems? I don't want to damage my car engine with it.,38
939,939,"I've tried to remove the rust using vinegar and lemon, but it is not really working. I have some serious rust problems. Can anybody give me a tip or two?",38
940,940,Can someone give me some straightforward ways of getting rid of rust?,38
941,941,Do I need to buy some abrasive chemicals to get rid of the dust or can I use something homemade?,38
942,942,"I can hardly open that chest on the attic, the lock is completely rusted. Can I somehow remove the rust so I wouldn't need to pry open the chest?",38
943,943,"I really haven't used this knife in a while, but it is so rusty now. What is the first step to get it back in shape?",38
944,944,I need to replace the passenger window of my automobile. How can i do that?,39
945,945,Instructions on how to put in new passenger window into car.,39
946,946,My front window got broke in a light car accident. How do I go about fixing this?,39
947,947,The glass in the rear of my automobile was shattered. I need to install a new one. Where can I find a tutorial on this?,39
948,948,Some kids broke the side window on my car. How do I repair this?,39
949,949,I got some bad cracks in my car window. Is it possible to fix this myself?,39
950,950,"The window of my automobile needs to be replaced, any suggestions on how to do this?",39
951,951,Some falling rocks damaged the glass on my car window. How do I mount in a new one.,39
952,952,"Recently I've been unable to fully close the rear left window on my car, and I'd like to replace it. Can I do it myself?",39
953,953,How difficult it is to replace the window on the car? Do I need a mechanic or not?,39
954,954,I have an old Zastava Yugo 45 and I found a replacement front window. How do I replace it?,39
955,955,A kid broke the window on my car with a rock and now there are sharp pieces of glass hanging. How do I remove them without cutting myself?,39
956,956,"Yesterday I picked up my car from the parking and realized there is a bullet whole in it?!?! Anyway, now I need to replace the window -- how to do it?",39
957,957,Is replacing a broken car window the same as replacing a whole car window?,39
958,958,A hail storm last night did some damage to my windshield so I have to replace it. Any things I should know?,39
959,959,What are some tips on windshield glass replacement?,39
960,960,Is it difficult to replace the windshield glass on your car by yourself or should I take my car to a car repair shop?,39
961,961,Is there something I should pay attention to while changing my back windshield on my Volkswagen?,39
962,962,My windshield is totally smashed! What is the cheapest way of replacing it?,39
963,963,I've noticed some small cracks on my windshield and it really annoys me so I want to replace it. Does anybody have some useful tutorials?ž,39
964,964,"My friend had always wanted to replace his car's front windshield by himself. I would like to help him so I would be grateful for some ""smart"" tips!",39
965,965,Can somebody tell me the easiest way to replace an old windshield on a car?,39
966,966,How do I close the water supply for my entire house?,40
967,967,Is there a master valve that could cut water for my house?,40
968,968,I need to do some repairs on my pipes. For this I need to stop the water for my entire home. How can i do this?,40
969,969,Instructions on closing the water for my home.,40
970,970,"I have a huge leak in my bathroom, I need to stop the water NOW! Help!",40
971,971,One of the tenants in the building im managing asked me to turn of all water for a couple of hours (he's having repairs done). How do I go about this?,40
972,972,Is it possible to temporarily stop water inflow for my entire installation?,40
973,973,Ways of completely blocking the water while making plumbing repairs.,40
974,974,"My house has flooded twice during last year when we were away, how do I close a main vulve?",40
975,975,"How to completely prevent water from coming to my apartment, twisting some vulve or something?",40
976,976,"There's water all around my living room, it seems that I have a broken pipe. How do I cut water supply to my house?",40
977,977,Who can tell me how to stop the water supply to the house?,40
978,978,"My wife was playing with the water pipes in the basement and now it's flooded. I need to stop water from coming, where could my main water vulve be?",40
979,979,I need a plumber urgently! I can't close the vulve and my house is flooding!,40
980,980,What should I do to be certain I won't get splashed with water while fixing plumbing fixtures?,40
981,981,I am having a leak and I want to patch that pipe. How can I turn off my water supply in order to do so?,40
982,982,How to stop water from flowing through my pipes so I could check them for leaks?,40
983,983,Is there some kind of valve I can turn in order to shut off the water supply in my house?,40
984,984,Is there a main stopcock which will turn off the water supply?,40
985,985,I've read some tutorials and before starting to fix the pipes I turned the main brass valve in my house which regulates the water flow. Is there anything else I need to do?,40
986,986,"Plumber was here and he allegedly fixed the leaks, but now I cannot get any water from my faucets? Did he forget to turn on the water supply? How can I do it myself?",40
987,987,Can I do something to be sure that I can fix my pipes and not get splashed in the process?,40
988,988,Polishing furniture.,41
989,989,How to polish a table?,41
990,990,Instructions on polishing furniture in general.,41
991,991,I've bought an old closet. Its awesome but I'd like to polish it. What would be the best method?,41
992,992,What agent is best to polish a wooden chair.,41
993,993,"I have an stove that i'd like to polish, what do i use for that?",41
994,994,My friend asked me how to polish her cupboard (it's made of wood i think). U guys have any ideas?,41
995,995,How can I apply furniture polish? I got some old furniture in my new apartment and i'd like to liven it up a bit. Thanks!,41
996,996,How do I polish an antique wooden table?,41
997,997,Polishing wood.,41
998,998,Making wood shiny.,41
999,999,What is the best chemical to use for making furniture surfaces shiny?,41
1000,1000,Shiny furniture due to polishing?,41
1001,1001,Should I use polish powder for polishing the surfaces on my fridge?,41
1002,1002,Someone told me that PolishBang! is the best chemical for polishing the sink. Anyone used it?,41
1003,1003,Can I use pork fat to polish the iron pole in my backyard?,41
1004,1004,I've got hyped about making my furniture look as shiny as possible so I would like to hear some polishing tips from some experienced people.,41
1005,1005,Are there different types of polishes for different type of surfaces?,41
1006,1006,How to apply wax polish to wood furniture?,41
1007,1007,Is it okay to make the homemade wood furniture polish using vinegar and oil or is it a bad idea?,41
1008,1008,How to make your furniture shine like it is brand new?,41
1009,1009,What are some tips regarding the furniture polishing?,41
1010,1010,What is the best way of restoring wood furniture?,41
1011,1011,My girlfriend and I want to restaurate this old dining table. We've been thinking that some polish would do a great job. Does anybody have a tip or something?,41
1012,1012,How can I determine that i have a termite problem?,42
1013,1013,What are the signs of a termite infestations?,42
1014,1014,I live in a wooden house and i'm seriously concerned that i might have termites. How can I find out?,42
1015,1015,Are there any tell tale signs of termites? I don't want to wait until it's too late with determining this.,42
1016,1016,I noticed small holes in wooden beams of my home. Could it be a termite problem? Any tips?,42
1017,1017,Is it possible to catch a termite infestation early. How can it be prevented / fixed?,42
1018,1018,Who do I need to call to test if there are termites in my home?,42
1019,1019,Are termites often found in Illinois? How can I ascertain my log cabin is safe?,42
1020,1020,My house if made of wood and I started hearing cracking in the beams. Could it be the termites eating it from the inside?,42
1021,1021,I have a lot of wood in my apartment and I'd like to know for sure if I have termites.,42
1022,1022,How to test for termites?,42
1023,1023,How do I know if I have those wood-eating bugs in my apartment?,42
1024,1024,Is there a chemical that will force termites to leave the wood and show themselves?,42
1025,1025,Signs of termites in the house.,42
1026,1026,How can I tell if I have termites as roomates?,42
1027,1027,Methods of testing for wood-eating bugs.,42
1028,1028,How to make sure that your house is not in the middle of termite infestation?,42
1029,1029,What to check if you want to ascertain whether your home has a termites problem?,42
1030,1030,I often see some flying ants during the day around the light sources. Does that mean I am having termites in my house or am I just paranoid?,42
1031,1031,What are some signs of termite infestation I should first look for?,42
1032,1032,Are there some straightforward tips on how to check for termites or do I have to call a pest control operator?,42
1033,1033,"There are some ""mud tubes"" along my house foundation. Any ideas what those are?",42
1034,1034,How to check whether wood is damaged by termites or not?,42
1035,1035,What are some general steps to undertake to check whether your home is having a termite infestation?,42
1036,1036,How to remove air from the fuel system of my car?,43
1037,1037,I'm told that I have air bubbles in my car's fuel system. Can I fix this?,43
1038,1038,A friend told me that my automobile's fuel system is full of air. How can i repair this?,43
1039,1039,What would be the symptoms of having air bubbles in a car's fuel. Can i't be fixed?,43
1040,1040,My car is running weird. I think i might have air in my fuel tank etc. What exactly would be the signs of this?,43
1041,1041,Is it possible to remove air from fuel in my automobile.,43
1042,1042,My car engine is not as efficient as it used to be and I think it's due to air in the fuel transmission pipe.,43
1043,1043,Air bubbles in the fuel tank.,43
1044,1044,How to remove air from the fuel tank? It affects my car+s performance and hurts my car's engine.,43
1045,1045,Missing horse powers due to air in the fuel tank and transmission system.,43
1046,1046,Bubbles of air in the fuel tank pipe. What's the cause of it?,43
1047,1047,Engine damage due to air bubbles in the gas tank. How do I fix this?,43
1048,1048,What is causing air in my fuel line and how should I get rid of it?,43
1049,1049,Are the air bubbles in fuel line coming from a fuel filter?,43
1050,1050,How to most easily bleed the air out of my car's fuel line?,43
1051,1051,Is there a tutorial on bleeding a fuel line available online? Can somebody link it?,43
1052,1052,What are the steps I need to take in order to get rid of the air bubbles in fuel?,43
1053,1053,How to remove air from fuel lines in a fuel injected engine?,43
1054,1054,Should I call a professional to remove air from my car's fuel lines?,43
1055,1055,I am having some bubbles in my fuel line and that possibly cause my car to refuse to start. How can I most easily fix this issue?,43
1056,1056,I have a sliding patio door that keeps opening by itself. How can I fix it?,44
1057,1057,My sliding door to my veranda is really loose. Sometimes the wind opens it. What can I do about this?,44
1058,1058,"I have a sliding door to my porch. It opens really easily (sometimes the cat manages to open it). I want to prevent this, what can i do?",44
1059,1059,I have a problem with the door to my porch (it's the kind that slides to the side). It opens far to easily. Can I make it a bit tougher to open?,44
1060,1060,My cat keeps getting out on my veranda because the door gets opened by the wind. It's a sliding type of door. Any advice on how to fix this?,44
1061,1061,I can't stand my front porch door opening again and again. It's a sliding door and gets opened by the slightest breeze. How do I fix it?!,44
1062,1062,"I have sliding doors to enter my balcony and the wind keeps sliding them back and forth. I've tied them down, but I'd like a more permanent solution.",44
1063,1063,I have an issue with the slider doors on my veranda. Once I close them (slide to left) they seem to slide themselves back (to the right). Ideas?,44
1064,1064,"How to prevent sliding doors to from sliding very easily (wind, cat, gravity, ...)?",44
1065,1065,"I want my front porch doors, which are opened by sliding them to the left to stop sliding by itself! My house is wide open all the time!!",44
1066,1066,"I have glass doors between the kitchen and living room which are opened via sliding. The problem is, they slide to easily, my six-month old baby can open them. How to fix this?",44
1067,1067,Is there a cheap solution for sliding doors that tend to slide open to easily (replacing the door is not an option for me at the moment)?,44
1068,1068,My sliding door mechanism is kinda loose. How can I make it more sturdy?,44
1069,1069,"Every time a wind blows, my sliding doors open by themselves. Is there anything I can do to prevent this?",44
1070,1070,"Don't know why, but I think that my sliding glass doors are too easy to open. Any tips?",44
1071,1071,How to tune-up the sliding doors to open more slowly?,44
1072,1072,My balcony patio doors are broken - they open all the time. Can I somehow tighten up that sliding mechanism or whatnot?,44
1073,1073,How to fix overly smooth sliding doors?,44
1074,1074,What are some tips on making the sliding doors more sturdy?,44
1075,1075,I am tired of getting up all the time to close my sliding doors as they open by themselves all the time. What can I do?,44
1076,1076,What is the best way to repair water damaged wood?,45
1077,1077,How to fix wood that has been damaged by water?,45
1078,1078,I have a wooden table that has been outside in the rain for months. If possible i'd still like to fix it up. Can it be done?,45
1079,1079,After a flood most of my furniture (wooden mostly) has been submerged for several days. How do I go about repairing the damage?,45
1080,1080,Is it possible to fix wooden objects that have been in water?,45
1081,1081,Instructions on repairing wood that has been submerged for quite a while.,45
1082,1082,What's the cure for the wooden furniture that's been soaking way too long?,45
1083,1083,I have a wooden chair that my kids left in the rain for two days! Is there a way to completely dry the water out of the wood?,45
1084,1084,My neighbour keeps watering my wooden garden table and chairs when hosing his garden. Is there a way to protect wood from water?,45
1085,1085,"Can anyone tell me if I can ""save"" a wooden wardrobe that's been under water for a week?",45
1086,1086,"While I was on vacation, there was a flood in my apartment. Most of my furniture are antique wooden pieces that have been in the water for couple of days. Any hope?",45
1087,1087,"My daughter left the water tap in the toilet open and our apartment flooded, including my precious wooden horse statue that's not soaking wet. Can I somehow take all the water out of it?",45
1088,1088,How to repair water damaged wood?,45
1089,1089,What are some general tips on fixing a wood that's been damaged by water?,45
1090,1090,"Do you have to replace wooden planks that were damaged by water or can I just ""patch"" them somehow?",45
1091,1091,My porch got no cover for a few weeks and now parts of it are rotten because of the rain. Should I replace those parts or fix them somehow?,45
1092,1092,How to salvage damp wood furniture?,45
1093,1093,What's the best way of restoring wooden objects which were submerged for some time?,45
1094,1094,What should I pay attention to when trying to salvage old damp furniture?,45
1095,1095,Can somebody give me some tips on how to fix wooden surfaces damaged by water?,45
1096,1096,Is it possible to talk to someone one on one over the internet?,46
1097,1097,What are the possibilities of interviewing someone over the internet?,46
1098,1098,I'd like to talk to my children who live far away. Is it possible? What do i do?,46
1099,1099,I want to set up a laptop so I can talk to my parents over the net while i'm off at college. What software do i need to communicate?,46
1100,1100,What are my options if I want to have a chat (preferably with voice and video) with my friend via the internet.,46
1101,1101,Does the internet enable me to talk to someone (similarly to phone but maybe with video?). What do I need to install?,46
1102,1102,Tutorial on communicating over the internet.,46
1103,1103,Instructions on how to talk to someone you know over the net.,46
1104,1104,My son moved to Germany. How can I call him via internet so I can see him as well? I heard that it's much cheaper than phone.,46
1105,1105,What is the best VoIP option for video calls these days?,46
1106,1106,How do I use Viber for a video call over internet?,46
1107,1107,"If I want to talk to my friend who is in Australia over internet, how do I do it?",46
1108,1108,Is Skype better Google Hangouts for 1on1 video calls?,46
1109,1109,How do I call my grandson via internet?,46
1110,1110,What program should I use to video call my grandparents in Wellington?,46
1111,1111,Do I need a satellite dish to be able to call my grandchildren over internet?,46
1112,1112,Can I talk with someone privately over the internet?,46
1113,1113,What are some great applications for online chatting?,46
1114,1114,"After all these years, I am trying of using e-mails for chat. Are there some applications which can be used for instant messaging?",46
1115,1115,What are some good VoIP programs?,46
1116,1116,"I'd like to talk to my friend over the internet. How can one accomplish this (I am a newbie, sorry)?",46
1117,1117,Is there an easy way of contacting someone over the internet but without using e-mail?,46
1118,1118,"I would like to talk to someone online, 1 on 1, nothing else. Any ideas?",46
1119,1119,I don't want to install additional annoying shareware on my PC so I'd like to know if there is some kind of browser-based chatting site?,46
1120,1120,The zipper on my pants constantly sticks. Can I fix this?,47
1121,1121,How can I repair a zipper that is constantly getting stuck.,47
1122,1122,The zippper on my travel bag is always getting stuck at exactly the worst moment (airport security ...). Is there anything i can do except get a new zipper?,47
1123,1123,My jacket zipper sticks a lot. Any advice on how to deal with it?,47
1124,1124,Is it possible to stop my zipper from sticking?,47
1125,1125,How to stop my zipfly from getting stuck.,47
1126,1126,My zip fly keeps sticking. Is there anything simple i can do to fix this (except change the entire zipper obviously).,47
1127,1127,"I have a troublesome zipper on my favorite pants! It keeps getting stuck and it's already been embarassing couple of times. How do I ""unstick"" it?",47
1128,1128,"Iron zipper on my spring jacket is stuck. I love the jacket, but now I can't use it. Help!",47
1129,1129,How do you fix a stuck zipper?,47
1130,1130,"My zipper is half-stuck: it goes up, but not down. And since I gained some weight, I can't put the pants on without opening the zipper. What could be causing this?",47
1131,1131,"I have a really funny zipper on my sweater: it get's stuck every now and then, unpredictably. I can't figure out what's causing it to get stuck!",47
1132,1132,"Is there a reason why the zipper on your favorite pants gets stuck when you're preparing for the most important meeting of your life! Immediate zipper help, please!",47
1133,1133,Fly on my pants is stucks quite often. What can I do to prevent this?,47
1134,1134,How to fix a zipper which has a tendency of getting stuck?,47
1135,1135,"Zipfly on my jacket is totally broken. I can't pull it in any way, up or down. Any tips, guys?",47
1136,1136,What are some quick and dirty tips on fixing a stuck fly?,47
1137,1137,Can I fix stuck zippers in an easy and consistent way?,47
1138,1138,I heard you can fix a stuck zipper using a graphite pencil? Is true or a myth?,47
1139,1139,Zipper on my pants seems like it is getting caught on something so I can't use it properly. What to do?,47
1140,1140,What should I do if my zipper is stuck and I am in a hurry?,47
1141,1141,How can I make it so that i can dim the lights in my house?,48
1142,1142,Instructions on installing a dimmer switch for the light in my room.,48
1143,1143,How do I put in a dimmer light switch?,48
1144,1144,What is the proper way of making it possible to dim lights? Are there special switches? How do I install one?,48
1145,1145,"My wife keeps asking me to enable dimming the lights in our bedroom (she thinks its romantic ...). Anyway, how do I go about doing her bidding?",48
1146,1146,I'd like to be able to dim lights in my home? What do I need to do?,48
1147,1147,What's the best solution for setting up the infrastructure for light dimming?,48
1148,1148,I'd love to be able to dim the lights in my house via the remote control. Who should I talk to?,48
1149,1149,Do I need a specific voltage adapter for setting up the lights that can be dimmed?,48
1150,1150,My daughter wants a dimming light in her room and I have no idea how to set this up. Any advice is appreciated.,48
1151,1151,DIY dimming lights: how?,48
1152,1152,How difficult is it to set the lights that can be dimmed?,48
1153,1153,"I'd like to set up a romantic ambient, so I'd want to set up a light dimmer. Has anybody done it before?",48
1154,1154,How to install a dimmer switch?,48
